race,vehicle_number,lap,zone_id,zone_name,classification,avg_total_g,avg_utilization,wheelspin,understeer,oversteer,sample_count,event_coverage,max_event_run_len
R2,18,17,5,Turn 5,Optimal,1.1940531503416345,0.8447691246471621,True,True,False,95,0.15789473684210525,7
R2,18,17,6,Turn 6,Conservative,1.0895800904001358,0.7271722468285335,False,True,False,34,0.029411764705882353,1
R2,18,17,7,Turn 7,Conservative,0.9712758560721405,0.5452149855769224,False,True,False,39,0.20512820512820512,8
R2,18,17,8,Turn 8,Optimal,1.2828361107450832,0.8536401122066616,False,True,False,55,0.10909090909090909,5
R2,18,17,9,Turn 9,Optimal,1.225800496941371,0.8123362896857799,True,True,False,109,0.03669724770642202,2
R2,18,17,10,Turn 10,Conservative,1.1488578303771884,0.7902430712676909,False,True,False,92,0.043478260869565216,1
R2,18,17,11,Turn 11,Conservative,1.2311058462537232,0.7181218408247222,True,False,False,99,0.020202020202020204,1
R2,18,18,1,Turn 1,Conservative,1.2168647179807581,0.6393441677268896,False,True,False,77,0.03896103896103896,2
R2,18,18,2,Turn 2,Conservative,1.112865371267327,0.736902761840643,False,True,False,176,0.11363636363636363,10
R2,18,18,3,Turn 3,Conservative,1.189959461308616,0.7130615117167862,True,True,False,102,0.19607843137254902,10
R2,18,18,4,Turn 4,Conservative,1.0431418729875401,0.6861909385177205,False,True,False,51,0.2549019607843137,7
R2,18,18,5,Turn 5,Conservative,1.1412877373718378,0.7825887592828351,True,True,False,102,0.09803921568627451,7
R2,18,18,6,Turn 6,Conservative,1.0377824973935348,0.6684378579999756,False,True,False,57,0.07017543859649122,4
R2,18,18,7,Turn 7,Conservative,1.0585240300592953,0.6368297655220144,False,True,False,39,0.1794871794871795,7
R2,18,18,8,Turn 8,Optimal,1.2583355964912422,0.8280326259033802,True,True,False,56,0.03571428571428571,1
R2,18,18,9,Turn 9,Optimal,1.2324900506909586,0.8224593638163248,False,False,False,106,0.0,0
R2,18,18,10,Turn 10,Conservative,1.114625115059028,0.7578936518206241,False,True,False,88,0.18181818181818182,7
R2,18,18,11,Turn 11,Conservative,1.179324754172851,0.702322248493318,True,True,False,104,0.125,6
R2,18,19,1,Turn 1,Conservative,1.1574984670646677,0.6494345595850272,False,True,False,77,0.12987012987012986,7
R2,18,19,2,Turn 2,Conservative,1.190511506355381,0.7820478107612296,False,True,False,168,0.041666666666666664,5
R2,18,19,3,Turn 3,Conservative,1.1467235650961078,0.6960607093595821,False,True,False,104,0.07692307692307693,8
R2,18,19,4,Turn 4,Conservative,1.0085059128107583,0.683788292553943,False,True,False,53,0.16981132075471697,9
R2,18,19,5,Turn 5,Conservative,1.2222487633862178,0.8011273681561059,True,True,False,97,0.041237113402061855,4
R2,18,19,6,Turn 6,Conservative,1.1041159427837657,0.7341655774406646,False,True,False,60,0.08333333333333333,5
R2,18,19,7,Turn 7,Conservative,1.0495720748732713,0.6048591627589512,False,True,False,39,0.15384615384615385,6
R2,18,19,8,Turn 8,Conservative,1.246945802611921,0.807048781666992,False,True,False,56,0.10714285714285714,6
R2,18,19,9,Turn 9,Optimal,1.2258101809244901,0.8231620899111877,False,False,False,106,0.0,0
R2,18,19,10,Turn 10,Conservative,1.1527350850977292,0.7685195444519871,False,True,False,92,0.05434782608695652,4
R2,18,19,11,Turn 11,Conservative,1.210360756467891,0.7069610207646673,True,True,False,100,0.11,6
R2,18,20,1,Turn 1,Conservative,1.2159657972468771,0.7412338398161052,False,False,False,74,0.0,0
R2,18,20,2,Turn 2,Conservative,1.1374047567998056,0.7558445359303423,False,True,False,161,0.12422360248447205,11
R2,18,20,3,Turn 3,Conservative,1.156235904621991,0.6836127057003661,False,True,False,113,0.12389380530973451,8
R2,18,20,4,Turn 4,Conservative,0.9781160253745997,0.6127182809336168,False,True,False,51,0.0392156862745098,2
R2,18,20,5,Turn 5,Optimal,1.304057954046112,0.8859210939540129,False,False,False,90,0.0,0
R2,18,20,6,Turn 6,Conservative,1.0663646018920614,0.6894957169427038,True,True,False,57,0.08771929824561403,5
R2,18,20,7,Turn 7,Conservative,0.966689263463604,0.5467285626567873,False,False,False,18,0.0,0
R2,18,20,8,Turn 8,Optimal,1.2859945889480084,0.8462704460261713,False,True,False,57,0.12280701754385964,7
R2,18,20,9,Turn 9,Conservative,1.2190586254431242,0.7808071929163181,False,True,True,106,0.11320754716981132,7
R2,18,20,10,Turn 10,Conservative,1.0651099071277705,0.763218204766043,False,True,False,90,0.1,3
R2,18,20,11,Turn 11,Conservative,1.10647631788397,0.6843172765552192,False,True,False,106,0.1509433962264151,12
R2,18,21,1,Turn 1,Conservative,1.1465083472467004,0.6383831616392852,False,True,False,81,0.06172839506172839,5
R2,18,21,2,Turn 2,Conservative,1.0902838303966265,0.7315174311683066,False,True,False,175,0.045714285714285714,7
R2,18,21,3,Turn 3,Conservative,1.1657032540954064,0.6870370375163384,False,True,False,102,0.1568627450980392,6
R2,18,21,4,Turn 4,Conservative,1.085083296813514,0.6780577468624727,False,False,False,50,0.0,0
R2,18,21,5,Turn 5,Optimal,1.268182381615236,0.8350391536939857,True,False,False,96,0.010416666666666666,1
R2,18,21,6,Turn 6,Conservative,1.0740147836023697,0.7170043046804239,True,True,False,58,0.20689655172413793,9
R2,18,21,7,Turn 7,Conservative,1.1035722407470492,0.6043467125448378,False,False,False,36,0.0,0
R2,18,21,8,Turn 8,Optimal,1.2961587191045136,0.8747246227989743,True,True,False,56,0.08928571428571429,3
R2,18,21,9,Turn 9,Optimal,1.2793422724680261,0.8557511376868239,False,True,True,103,0.038834951456310676,3
R2,18,21,10,Turn 10,Conservative,1.1750198465902182,0.7913066457664657,False,True,False,88,0.045454545454545456,3
R2,18,21,11,Turn 11,Conservative,1.1783893357165858,0.6958364499633322,True,True,False,102,0.0392156862745098,2
R2,18,22,1,Turn 1,Conservative,1.1445366972012654,0.6463768204695597,False,True,False,81,0.024691358024691357,2
R2,18,22,2,Turn 2,Conservative,1.131134797209314,0.7398438975921556,False,True,False,175,0.02857142857142857,3
R2,18,22,3,Turn 3,Conservative,1.208671489725575,0.7007557981534571,False,True,False,101,0.0594059405940594,4
R2,18,22,4,Turn 4,Conservative,0.9594017697751318,0.6176699383599776,False,True,False,49,0.12244897959183673,6
R2,18,22,5,Turn 5,Conservative,1.1934419043850348,0.7735520963849656,True,True,False,95,0.10526315789473684,10
R2,18,22,6,Turn 6,Conservative,1.0643456737890629,0.7110270496132486,False,False,False,60,0.0,0
R2,18,22,7,Turn 7,Conservative,0.9604594948942287,0.5465729580491245,False,False,False,16,0.0,0
R2,18,22,8,Turn 8,Optimal,1.3111728986101923,0.85465153269597,True,True,False,56,0.10714285714285714,2
R2,18,22,9,Turn 9,Conservative,1.2179326933747427,0.7708034035414109,False,True,False,107,0.037383177570093455,4
R2,18,22,10,Turn 10,Conservative,1.0852980747980923,0.7407964635137739,False,True,False,90,0.044444444444444446,2
R2,18,22,11,Turn 11,Conservative,1.169409447610989,0.6811543405714244,True,True,False,104,0.10576923076923077,5
R2,18,23,1,Turn 1,Conservative,1.072831044543726,0.6372247975897762,False,True,False,80,0.075,6
R2,18,23,2,Turn 2,Conservative,1.1136258134656019,0.7112705647716672,False,True,False,171,0.023391812865497075,3
R2,18,23,3,Turn 3,Conservative,1.1973759569423652,0.6944412529905112,False,True,False,99,0.08080808080808081,7
R2,18,23,4,Turn 4,Conservative,1.0413792344731696,0.6874624421949063,False,True,False,48,0.041666666666666664,1
R2,18,23,5,Turn 5,Optimal,1.2115676154218888,0.8171267959975788,False,False,False,96,0.0,0
R2,18,23,6,Turn 6,Conservative,1.120426059255332,0.7340907555448163,False,False,False,59,0.0,0
R2,18,23,7,Turn 7,Conservative,1.0020359110660328,0.5959149575141744,False,True,False,37,0.02702702702702703,1
R2,18,23,8,Turn 8,Optimal,1.2886126993570068,0.867149278208365,False,True,False,56,0.03571428571428571,1
R2,18,23,9,Turn 9,Optimal,1.233617558244941,0.8432509674180712,False,True,False,107,0.14018691588785046,7
R2,18,23,10,Turn 10,Conservative,1.1730294837486834,0.7699571271845047,True,True,False,85,0.08235294117647059,4
R2,18,23,11,Turn 11,Conservative,1.145886569451741,0.6626832195636737,False,True,False,106,0.1509433962264151,11
R2,18,24,1,Turn 1,Conservative,1.1033853432840857,0.7069722040591351,False,True,False,85,0.09411764705882353,7
R2,18,24,2,Turn 2,Conservative,1.0952154757106036,0.6967823311716326,False,True,False,173,0.05202312138728324,7
R2,18,24,3,Turn 3,Conservative,1.224941995208837,0.7264421601635926,False,True,False,104,0.14423076923076922,11
R2,18,24,4,Turn 4,Conservative,0.9750030199423118,0.6069649788274463,False,False,False,53,0.0,0
R2,18,24,5,Turn 5,Optimal,1.249754357785424,0.8304051298578436,False,True,False,94,0.06382978723404255,6
R2,18,24,6,Turn 6,Conservative,1.023633364461042,0.6598849577420842,True,True,False,60,0.16666666666666666,5
R2,18,24,7,Turn 7,Conservative,1.0441421448999217,0.5840491559352704,False,False,False,37,0.0,0
R2,18,24,8,Turn 8,Optimal,1.2894232115233202,0.8739999296430019,True,True,False,55,0.05454545454545454,1
R2,18,24,9,Turn 9,Optimal,1.2109050831437074,0.8190032774942873,False,True,False,108,0.12962962962962962,5
R2,18,24,10,Turn 10,Conservative,1.0595292031704782,0.6939060164968698,False,True,False,90,0.12222222222222222,5
R2,18,24,11,Turn 11,Conservative,1.108042087596553,0.6129307912918933,False,True,False,106,0.04716981132075472,5
R2,18,25,1,Turn 1,Conservative,1.051179026920057,0.6117190526575137,False,True,False,83,0.012048192771084338,1
R2,18,25,2,Turn 2,Conservative,1.140212569809005,0.7438006356772953,False,True,False,168,0.03571428571428571,4
R2,18,25,3,Turn 3,Conservative,1.1825540787631246,0.6776581795136513,False,True,False,104,0.19230769230769232,8
R2,18,25,4,Turn 4,Conservative,1.024521161532214,0.6532401533881671,False,False,False,51,0.0,0
R2,18,25,5,Turn 5,Optimal,1.2041668379993864,0.8109764919800255,False,True,False,99,0.12121212121212122,6
R2,18,25,6,Turn 6,Conservative,1.081617161215189,0.7221867007178505,False,False,False,57,0.0,0
R2,18,25,7,Turn 7,Conservative,1.0055245859016078,0.5978232850178337,False,False,False,39,0.0,0
R2,18,25,8,Turn 8,Optimal,1.2973953457270408,0.8699334302568054,True,False,False,53,0.018867924528301886,1
R2,18,25,9,Turn 9,Optimal,1.2245342856601336,0.8302169698357071,True,True,False,102,0.0784313725490196,6
R2,18,25,10,Turn 10,Conservative,1.1724520789343917,0.7567411019859127,False,True,False,90,0.03333333333333333,3
R2,18,25,11,Turn 11,Conservative,1.1305686793711118,0.6845926219531198,False,True,True,102,0.14705882352941177,8
R2,18,26,1,Turn 1,Conservative,1.1897189475893157,0.6882557216654837,False,True,False,81,0.012345679012345678,1
R2,18,26,2,Turn 2,Conservative,1.1252980003699522,0.7475781572478607,False,True,False,176,0.03409090909090909,4
R2,18,26,3,Turn 3,Conservative,1.2013954467248538,0.7141398612508376,False,True,False,97,0.09278350515463918,8
R2,18,26,4,Turn 4,Conservative,1.0304270638068755,0.7009085504575333,False,True,False,53,0.018867924528301886,1
R2,18,26,5,Turn 5,Conservative,1.2259867436412444,0.8003844506836312,False,True,False,99,0.06060606060606061,6
R2,18,26,6,Turn 6,Conservative,1.0829009881687186,0.6905140839681249,False,True,False,57,0.07017543859649122,4
R2,18,26,7,Turn 7,Conservative,1.1910832814324732,0.6167644057831368,False,False,False,37,0.0,0
R2,18,26,8,Turn 8,Conservative,0.594495120046116,0.35147191138397677,False,True,False,157,0.1910828025477707,7
R2,18,26,9,Turn 9,Conservative,0.8874090302367628,0.5945151374924977,False,True,False,127,0.023622047244094488,3
R2,18,26,10,Turn 10,Conservative,1.0185289803658812,0.6938772828124096,True,True,False,92,0.06521739130434782,4
R2,18,26,11,Turn 11,Conservative,1.0740103240263377,0.6482551384768386,False,True,False,107,0.04672897196261682,4
R2,18,27,1,Turn 1,Conservative,1.0755318149159294,0.629239902911974,False,True,False,83,0.03614457831325301,3
R2,18,27,2,Turn 2,Conservative,1.1351678684027242,0.7392631442742739,False,True,False,169,0.023668639053254437,4
R2,18,27,3,Turn 3,Conservative,1.1566729643328648,0.6679493969970998,False,True,False,105,0.1523809523809524,13
R2,18,27,4,Turn 4,Conservative,0.8087192534941773,0.5209124431184459,False,True,False,59,0.01694915254237288,1
R2,18,27,5,Turn 5,Conservative,1.1570779306455439,0.7710279636132281,True,True,False,99,0.0707070707070707,6
R2,18,27,6,Turn 6,Conservative,1.0660204628617675,0.7072922715115348,True,True,False,58,0.05172413793103448,2
R2,18,27,7,Turn 7,Conservative,0.935241581452525,0.5244777416865825,False,True,False,39,0.02564102564102564,1
R2,18,27,8,Turn 8,Optimal,1.2706540815537413,0.8781221109261285,False,True,False,58,0.034482758620689655,2
R2,18,27,9,Turn 9,Optimal,1.270977888539142,0.852412619504614,False,False,False,106,0.0,0
R2,18,27,10,Turn 10,Conservative,1.1595132933765508,0.7706413103612685,False,True,False,83,0.08433734939759036,4
R2,18,27,11,Turn 11,Conservative,1.104489018550709,0.6601669696859852,False,True,False,106,0.03773584905660377,4
R2,18,28,1,Turn 1,Conservative,1.1933920388396415,0.6838230172068278,False,True,False,80,0.075,5
R2,18,28,2,Turn 2,Conservative,1.130362126411485,0.7423570957779204,False,True,False,167,0.059880239520958084,9
R2,18,28,3,Turn 3,Conservative,1.1591705048941099,0.680905276014942,False,True,False,107,0.11214953271028037,8
R2,18,28,4,Turn 4,Conservative,1.0503305594935919,0.6965982197385685,False,True,False,53,0.018867924528301886,1
R2,18,28,5,Turn 5,Optimal,1.2521321555551543,0.8720581179465152,False,True,False,95,0.05263157894736842,5
R2,18,28,6,Turn 6,Conservative,1.037260540728536,0.7149424922300953,True,True,False,58,0.08620689655172414,3
R2,18,28,7,Turn 7,Conservative,1.017343508637842,0.581813530409284,False,False,False,40,0.0,0
R2,18,28,8,Turn 8,Optimal,1.2181544242774525,0.8128044198423999,False,True,False,57,0.08771929824561403,4
R2,18,28,9,Turn 9,Conservative,1.1578287947877435,0.7670300376642871,False,True,False,111,0.04504504504504504,3
R2,18,28,10,Turn 10,Conservative,1.1222950094807111,0.726458611422768,False,True,False,86,0.11627906976744186,6
R2,18,28,11,Turn 11,Conservative,1.149290623925211,0.6534581949910422,True,True,False,103,0.08737864077669903,5
R2,18,29,1,Turn 1,Conservative,1.2550719234459633,0.6986971127640731,True,True,False,65,0.09230769230769231,5
R2,46,2,7,Turn 7,Conservative,0.6073368101491972,0.3532499752510197,False,False,False,58,0.0,0
R2,46,2,8,Turn 8,Conservative,0.6687153512415315,0.45281969167632286,True,True,False,79,0.0379746835443038,2
R2,46,2,9,Turn 9,Conservative,0.47525094339351337,0.3208252320244045,True,False,False,169,0.005917159763313609,1
R2,46,2,10,Turn 10,Conservative,0.7041009819835841,0.479829335333497,False,False,False,97,0.0,0
R2,46,2,11,Turn 11,Conservative,0.6385353609279544,0.41859771545469693,True,False,False,154,0.032467532467532464,3
R2,46,3,1,Turn 1,Conservative,1.2187376932246523,0.7458632074053818,False,True,True,69,0.15942028985507245,5
R2,46,3,2,Turn 2,Conservative,1.171564540678791,0.77278267568574,True,True,False,162,0.10493827160493827,6
R2,46,3,3,Turn 3,Conservative,1.2564572755542172,0.7468876178246183,False,True,False,99,0.26262626262626265,12
R2,46,3,4,Turn 4,Conservative,1.1628097454565427,0.7525959594755234,False,True,False,56,0.16071428571428573,8
R2,46,3,5,Turn 5,Conservative,1.1740505452683836,0.7835274296113535,True,True,False,100,0.13,5
R2,46,3,6,Turn 6,Conservative,1.0816663733982503,0.7056165282788931,False,True,False,57,0.19298245614035087,8
R2,46,3,7,Turn 7,Conservative,1.00042834711104,0.573878597839546,False,True,False,14,0.5,7
R2,46,3,8,Turn 8,Optimal,1.381665514418087,0.9362521777106725,False,True,False,53,0.09433962264150944,3
R2,46,3,9,Turn 9,Optimal,1.2945420547636997,0.8184479773306882,False,True,False,105,0.09523809523809523,5
R2,46,3,10,Turn 10,Conservative,1.177902139501655,0.7766821444886326,False,True,False,88,0.17045454545454544,8
R2,46,3,11,Turn 11,Conservative,1.2190531198306283,0.7229477832350799,False,True,False,104,0.11538461538461539,3
R2,46,4,1,Turn 1,Conservative,1.3615585770051262,0.7761280123249064,False,True,False,77,0.05194805194805195,2
R2,46,4,2,Turn 2,Conservative,1.1649739858315074,0.7644418349030355,True,True,False,80,0.1375,9
R2,46,4,3,Turn 3,Conservative,1.261524952886749,0.7623961693186105,False,True,False,93,0.22580645161290322,7
R2,46,4,4,Turn 4,Conservative,1.1405171812186359,0.7234252295070311,False,True,False,28,0.17857142857142858,4
R2,46,4,5,Turn 5,Conservative,1.2147373514925557,0.7876148894929769,True,True,False,99,0.08080808080808081,3
R2,46,4,6,Turn 6,Conservative,1.0692603647023085,0.7108592574782348,False,False,False,24,0.0,0
R2,46,4,7,Turn 7,Conservative,1.025190500033878,0.5811695515265445,False,True,False,16,0.5625,9
R2,46,4,8,Turn 8,Optimal,1.499894702973912,0.9430596511201449,False,False,False,19,0.0,0
R2,46,4,9,Turn 9,Optimal,1.289541396278962,0.8763968057925835,False,True,False,27,0.2222222222222222,4
R2,46,4,10,Turn 10,Conservative,1.109356052154503,0.7184145836885512,True,True,True,88,0.2159090909090909,8
R2,46,4,11,Turn 11,Conservative,1.204511891455167,0.6945748026568955,True,True,False,100,0.15,5
R2,46,5,1,Turn 1,Conservative,1.3944604358870216,0.7865052989275279,False,True,False,74,0.16216216216216217,4
R2,46,5,2,Turn 2,Conservative,1.169219037382493,0.7611296497780149,False,True,False,143,0.18181818181818182,9
R2,46,5,3,Turn 3,Conservative,1.2399028383198896,0.7525434038146507,False,True,False,95,0.3157894736842105,11
R2,46,5,4,Turn 4,Conservative,1.0771256839030638,0.6916856090020577,False,True,False,39,0.23076923076923078,3
R2,46,5,5,Turn 5,Conservative,1.1938114059604261,0.794617195417945,True,True,False,98,0.07142857142857142,7
R2,46,5,6,Turn 6,Conservative,1.0776793726284353,0.7171270288868199,False,True,False,56,0.17857142857142858,6
R2,46,5,7,Turn 7,Conservative,1.0872361320016757,0.5905495152834825,False,True,False,37,0.08108108108108109,3
R2,46,5,8,Turn 8,Optimal,1.3206854689321288,0.885238571090499,True,True,False,54,0.14814814814814814,6
R2,46,5,9,Turn 9,Optimal,1.3035264329602876,0.8309653430726087,False,True,False,75,0.14666666666666667,7
R2,46,5,10,Turn 10,Conservative,1.144301003695361,0.7537678674040744,False,True,False,72,0.20833333333333334,7
R2,46,5,11,Turn 11,Conservative,1.2813088095878606,0.744653923994718,True,True,False,97,0.10309278350515463,5
R2,46,6,1,Turn 1,Conservative,1.3370931492058455,0.7705173714135882,False,True,False,76,0.06578947368421052,2
R2,46,6,2,Turn 2,Conservative,1.2008105568616865,0.7655995673895014,False,True,False,169,0.10650887573964497,7
R2,46,6,3,Turn 3,Conservative,1.2631771636257576,0.7616186231950308,False,True,False,88,0.2840909090909091,10
R2,46,6,4,Turn 4,Conservative,1.0979409307994008,0.6893377079977443,False,True,False,29,0.3793103448275862,6
R2,46,6,5,Turn 5,Optimal,1.268227990050914,0.8462441633735045,False,True,False,102,0.10784313725490197,5
R2,46,6,6,Turn 6,Conservative,1.0559641818535193,0.7033574025203131,False,False,False,58,0.0,0
R2,46,6,7,Turn 7,Conservative,1.0484139647338793,0.5954112488650002,False,False,False,24,0.0,0
R2,46,6,8,Turn 8,Optimal,1.4579283748854075,0.949039070823624,False,False,False,11,0.0,0
R2,46,6,9,Turn 9,Optimal,1.2831985868277163,0.8217755764080104,False,True,False,102,0.09803921568627451,6
R2,46,6,10,Turn 10,Conservative,1.1473071130712666,0.777497854773239,False,True,False,82,0.12195121951219512,7
R2,46,6,11,Turn 11,Conservative,1.267205753707082,0.7361212020370788,True,True,False,95,0.12631578947368421,4
R2,46,7,1,Turn 1,Conservative,1.380991935426738,0.7742929898873646,True,True,False,76,0.05263157894736842,2
R2,46,7,2,Turn 2,Conservative,1.1807751645087434,0.7593362687584292,False,True,False,167,0.15568862275449102,7
R2,46,7,3,Turn 3,Conservative,1.23684556969697,0.7520393898547879,False,True,False,102,0.2549019607843137,9
R2,46,7,4,Turn 4,Conservative,1.1112184786774741,0.7097067322081327,False,True,False,49,0.14285714285714285,4
R2,46,7,5,Turn 5,Conservative,1.2145630237379836,0.7883495196038623,True,True,False,93,0.0967741935483871,9
R2,46,7,6,Turn 6,Conservative,1.0456946666741496,0.6525191595697639,False,True,False,56,0.14285714285714285,8
R2,46,7,7,Turn 7,Conservative,0.8446188405553882,0.4703518080866636,False,True,False,12,0.5833333333333334,7
R2,46,7,8,Turn 8,Aggressive,1.3220323806966396,0.8968942658346948,False,True,False,54,0.24074074074074073,9
R2,46,7,9,Turn 9,Optimal,1.2881953012487037,0.8122523495262277,False,True,False,104,0.1346153846153846,7
R2,46,7,10,Turn 10,Conservative,1.1153331194960352,0.7490569241695222,False,True,False,43,0.20930232558139536,7
R2,46,7,11,Turn 11,Conservative,1.2336938486536944,0.7077056914687593,False,True,False,95,0.12631578947368421,7
R2,46,8,1,Turn 1,Conservative,1.2905036943873152,0.7183859408001413,False,True,False,77,0.14285714285714285,4
R2,46,8,2,Turn 2,Conservative,1.1761665459158779,0.7727990591299049,True,True,False,167,0.18562874251497005,10
R2,46,8,3,Turn 3,Conservative,1.236084549368607,0.7392058772292475,False,True,False,100,0.18,7
R2,46,8,4,Turn 4,Conservative,1.055249834529606,0.6838051946140441,False,True,False,49,0.30612244897959184,11
R2,46,8,5,Turn 5,Conservative,1.2313625935690933,0.8026839428053986,False,True,False,95,0.07368421052631578,5
R2,46,8,6,Turn 6,Conservative,1.0472663266143334,0.6789753891667143,False,True,False,36,0.027777777777777776,1
R2,46,8,7,Turn 7,Conservative,1.0839002081506093,0.6104944109231468,False,False,False,37,0.0,0
R2,46,8,8,Turn 8,Aggressive,1.3771368243436997,0.9165333456524848,False,True,False,51,0.13725490196078433,7
R2,46,8,9,Turn 9,Optimal,1.2968288216882191,0.8183043552547878,False,True,False,104,0.1346153846153846,5
R2,46,8,10,Turn 10,Conservative,1.1514057135249482,0.7561179969795478,True,True,False,90,0.18888888888888888,6
R2,46,8,11,Turn 11,Conservative,1.3259763363766186,0.7857195467802978,False,True,False,60,0.08333333333333333,5
R2,46,9,1,Turn 1,Conservative,1.3623401678099967,0.7642266618947402,False,True,False,76,0.09210526315789473,4
R2,46,9,2,Turn 2,Conservative,1.1620449525658176,0.765036110143509,True,True,False,168,0.13095238095238096,7
R2,46,9,3,Turn 3,Conservative,1.227313673056946,0.7242759463714882,True,True,False,99,0.21212121212121213,8
R2,46,9,4,Turn 4,Conservative,1.121805402361563,0.7217217199865549,False,True,False,49,0.14285714285714285,3
R2,46,9,5,Turn 5,Optimal,1.2372108227181313,0.8155435670622103,False,True,False,93,0.06451612903225806,6
R2,46,9,6,Turn 6,Conservative,0.9631658589148259,0.6483390902468887,False,False,False,7,0.0,0
R2,46,9,7,Turn 7,Conservative,1.13305264673405,0.6545865314190277,False,True,False,38,0.34210526315789475,7
R2,46,9,8,Turn 8,Optimal,1.3241311248024525,0.8870354581264718,False,True,False,53,0.018867924528301886,1
R2,46,9,9,Turn 9,Optimal,1.2873909146636557,0.8385926103909748,False,True,False,63,0.14285714285714285,5
R2,46,9,10,Turn 10,Conservative,1.1271892022901064,0.727248863449213,True,True,False,90,0.15555555555555556,8
R2,46,9,11,Turn 11,Conservative,1.2307579785157516,0.7103673913317536,True,True,False,100,0.03,2
R2,46,10,1,Turn 1,Conservative,1.3319519083345717,0.738750247171704,False,True,False,74,0.20270270270270271,4
R2,46,10,2,Turn 2,Conservative,1.1864162342041666,0.7537853501507129,False,True,False,167,0.17964071856287425,10
R2,46,10,3,Turn 3,Conservative,1.228577832127728,0.7276183198652129,False,True,False,104,0.22115384615384615,8
R2,46,10,4,Turn 4,Conservative,1.1287996899344244,0.7468120075462976,False,True,False,51,0.2549019607843137,12
R2,46,10,5,Turn 5,Optimal,1.2384457920260723,0.8142302040723708,True,True,False,92,0.10869565217391304,10
R2,46,10,6,Turn 6,Conservative,1.0728556652172576,0.6907516158830804,False,True,False,55,0.18181818181818182,7
R2,46,10,7,Turn 7,Conservative,1.1277773797457555,0.6237779169154076,False,True,False,35,0.14285714285714285,3
R2,46,10,8,Turn 8,Aggressive,1.3573310094844933,0.8996784167770174,True,True,False,54,0.2222222222222222,9
R2,46,10,9,Turn 9,Optimal,1.330151905028748,0.8301339693315388,False,True,False,88,0.18181818181818182,9
R2,46,10,10,Turn 10,Conservative,1.167518557855282,0.773202855670337,False,True,False,88,0.1590909090909091,10
R2,46,10,11,Turn 11,Conservative,1.254494604618547,0.7164856286142304,True,True,False,100,0.04,2
R2,46,11,1,Turn 1,Conservative,1.3207684478088368,0.7325050176752615,False,True,False,77,0.06493506493506493,3
R2,46,11,2,Turn 2,Conservative,1.1857415264558313,0.7615437910462608,False,True,False,167,0.08383233532934131,11
R2,46,11,3,Turn 3,Conservative,1.2524661594152489,0.7400693039848387,False,True,False,88,0.19318181818181818,6
R2,46,11,4,Turn 4,Conservative,1.123912914413618,0.7289957150265772,False,True,False,49,0.04081632653061224,1
R2,46,11,5,Turn 5,Conservative,1.2216659266871377,0.8018619065366337,True,True,False,102,0.14705882352941177,10
R2,46,11,6,Turn 6,Conservative,1.0483549354694437,0.6574572488056529,False,True,False,58,0.1206896551724138,5
R2,46,11,7,Turn 7,Conservative,0.9804774629378024,0.5615949890993861,False,False,False,13,0.0,0
R2,46,11,8,Turn 8,Optimal,1.333287937511119,0.8933148316911568,True,True,True,51,0.13725490196078433,3
R2,46,11,9,Turn 9,Optimal,1.288674685956854,0.8114278283947645,False,True,False,102,0.14705882352941177,6
R2,46,11,10,Turn 10,Conservative,1.1174672646281534,0.741243664438851,False,True,False,91,0.25274725274725274,8
R2,46,11,11,Turn 11,Conservative,1.2717867639646427,0.7376543491167513,True,True,False,95,0.06315789473684211,4
R2,46,12,1,Turn 1,Conservative,1.3407707836173592,0.752623080349132,False,True,False,76,0.19736842105263158,10
R2,46,12,2,Turn 2,Conservative,1.1332392244606642,0.7402361419943108,False,True,False,171,0.17543859649122806,10
R2,46,12,3,Turn 3,Conservative,1.2484823081628162,0.7433998040602172,False,True,False,92,0.08695652173913043,4
R2,46,12,4,Turn 4,Conservative,1.1045869165202096,0.7063797727025355,False,True,False,49,0.2653061224489796,6
R2,46,12,5,Turn 5,Conservative,1.198722606488308,0.7919763791918042,False,False,False,100,0.0,0
R2,46,12,6,Turn 6,Conservative,1.011202131478124,0.6540611863169443,True,True,False,30,0.3,7
R2,46,12,7,Turn 7,Conservative,1.1144390130830066,0.6252061709663286,False,True,False,40,0.15,6
R2,46,12,8,Turn 8,Aggressive,1.2950973945932898,0.8915006057459347,False,True,False,53,0.3018867924528302,7
R2,46,12,9,Turn 9,Conservative,1.234521246919824,0.7940986094800717,False,True,False,104,0.1346153846153846,7
R2,46,12,10,Turn 10,Conservative,1.1120978117026075,0.7326470995402062,False,True,False,93,0.16129032258064516,10
R2,46,12,11,Turn 11,Conservative,1.1712803833604513,0.6792449029712275,False,True,False,104,0.14423076923076922,10
R2,46,13,1,Turn 1,Conservative,1.1597526958593456,0.6769821988780049,False,True,False,84,0.09523809523809523,5
R2,46,13,2,Turn 2,Conservative,1.1926852358519335,0.7631134682946401,False,True,False,169,0.20710059171597633,15
R2,46,13,3,Turn 3,Conservative,1.2387384360478981,0.7380080471425001,True,True,False,102,0.24509803921568626,8
R2,46,13,4,Turn 4,Conservative,1.0832042749610842,0.6930208988975749,False,True,False,51,0.17647058823529413,3
R2,46,13,5,Turn 5,Optimal,1.2449461227824252,0.8134156113302076,True,True,False,93,0.10752688172043011,8
